customer_id,tenure_months,monthly_charges,support_tickets,late_payments,usage_hours,contract,payment_method,region,plan,support_plan,churn,annual_value,churn_probability,risk_level,recommended_action
CUST102875,38,2581.39,3,1,43.4,Month-to-Month,Debit Card,South,Standard,Yes,0,30976.68,0.0035635178973166502,Low,Standard engagement
CUST104970,62,2626.53,1,3,43.7,Two Year,Credit Card,South,Basic,No,0,31518.36,0.0035485050764191284,Low,Standard engagement
CUST104943,63,2747.53,2,0,66.1,Two Year,Debit Card,East,Basic,No,0,32970.36,0.0035465270010319313,Low,Standard engagement
CUST105288,20,2518.95,3,2,21.1,One Year,Credit Card,West,Basic,No,0,30227.4,0.003500522213606431,Low,Standard engagement
CUST101473,15,2613.42,0,0,54.6,One Year,UPI,West,Basic,No,0,31361.04,0.0034407637657915004,Low,Standard engagement
CUST101826,8,2599.04,2,0,41.5,Month-to-Month,Net Banking,East,Standard,No,0,31188.48,0.003416334734755891,Low,Standard engagement
CUST105669,50,2588.37,1,3,45.2,One Year,Cash,West,Basic,No,0,31060.44,0.0033888299556224183,Low,Standard engagement
CUST101093,29,2491.79,3,1,37.2,Month-to-Month,UPI,North,Basic,No,0,29901.48,0.00337847102468283,Low,Standard engagement
CUST104763,18,2530.82,1,2,34.8,One Year,Credit Card,North,Basic,No,0,30369.84,0.003341511385915568,Low,Standard engagement
CUST104610,7,2554.27,4,2,41.5,One Year,UPI,West,Standard,No,0,30651.24,0.0033278030855188414,Low,Standard engagement
CUST100121,49,2703.71,2,0,35.2,Two Year,Credit Card,West,Standard,Yes,0,32444.52,0.0033205257656264107,Low,Standard engagement
CUST102625,42,2562.89,2,1,62.4,Month-to-Month,Debit Card,North,Basic,No,0,30754.68,0.003300237967286061,Low,Standard engagement
CUST102345,19,2715.9,0,0,57.6,One Year,Net Banking,East,Standard,No,0,32590.8,0.0032964875746381924,Low,Standard engagement
CUST100679,68,2562.62,2,2,46.4,Month-to-Month,Credit Card,East,Basic,No,0,30751.44,0.003284656026178169,Low,Standard engagement
CUST103886,6,2522.01,0,1,2.0,Month-to-Month,Net Banking,East,Premium,Yes,0,30264.12,0.003262709605014542,Low,Standard engagement
CUST100456,11,2638.08,3,2,56.9,One Year,Net Banking,South,Standard,Yes,0,31656.96,0.00319181651597812,Low,Standard engagement
CUST101120,2,2604.24,0,1,67.3,Two Year,Credit Card,North,Basic,No,0,31250.88,0.0031810604122313206,Low,Standard engagement
CUST102008,57,2626.22,2,1,76.9,Month-to-Month,UPI,North,Standard,No,0,31514.64,0.0031774460334782887,Low,Standard engagement
CUST103276,6,2516.49,2,1,30.6,One Year,UPI,North,Basic,No,0,30197.88,0.003173526420703214,Low,Standard engagement
CUST101875,9,2574.71,3,0,48.2,One Year,UPI,North,Basic,Yes,0,30896.52,0.0031730628003968993,Low,Standard engagement
CUST100664,44,2571.75,0,2,49.9,Month-to-Month,Net Banking,North,Basic,No,0,30861.0,0.0031506026633648784,Low,Standard engagement
CUST104731,50,2603.37,3,1,57.3,Month-to-Month,Credit Card,West,Standard,Yes,0,31240.44,0.003137870377946399,Low,Standard engagement
CUST102448,57,2466.13,3,4,22.4,Month-to-Month,Credit Card,North,Premium,No,0,29593.56,0.0031362372888319697,Low,Standard engagement
CUST101563,67,2673.62,1,0,59.8,One Year,UPI,South,Basic,No,0,32083.44,0.0030877878618138415,Low,Standard engagement
CUST103630,34,2703.9,1,0,38.9,One Year,Net Banking,West,Standard,Yes,0,32446.8,0.003062109682471614,Low,Standard engagement
CUST101438,23,2551.13,1,0,56.2,Month-to-Month,Debit Card,West,Basic,No,0,30613.56,0.003037036975629905,Low,Standard engagement
CUST105754,11,2581.72,2,0,35.2,Month-to-Month,Net Banking,East,Standard,No,0,30980.64,0.0030354778839558594,Low,Standard engagement
CUST105003,50,2605.01,2,0,60.1,Month-to-Month,Debit Card,South,Premium,No,0,31260.12,0.003000540051623473,Low,Standard engagement
CUST105044,59,2527.24,2,2,26.0,Month-to-Month,Debit Card,South,Premium,No,0,30326.88,0.002980337181620133,Low,Standard engagement
CUST100234,36,2518.39,2,2,60.3,Month-to-Month,Credit Card,South,Basic,Yes,0,30220.68,0.002979724301704474,Low,Standard engagement
CUST101566,70,2649.76,3,2,56.7,Two Year,Credit Card,North,Basic,No,0,31797.12,0.002971530578837739,Low,Standard engagement
CUST103127,66,2627.2,3,0,35.7,Month-to-Month,Net Banking,West,Basic,Yes,0,31526.4,0.0029660001582021743,Low,Standard engagement
CUST104256,24,2570.18,1,2,33.7,Month-to-Month,Net Banking,East,Standard,Yes,0,30842.16,0.002907535746761256,Low,Standard engagement
CUST100110,20,2658.53,4,0,46.1,Two Year,Credit Card,East,Standard,Yes,0,31902.36,0.0029054181951116025,Low,Standard engagement
CUST105430,70,2634.17,2,0,41.6,Month-to-Month,Net Banking,South,Basic,Yes,0,31610.04,0.0028960778190700856,Low,Standard engagement
CUST105956,16,2564.13,0,0,51.0,Month-to-Month,Credit Card,East,Standard,No,0,30769.56,0.0028916397325225553,Low,Standard engagement
CUST105189,22,2614.15,2,1,42.4,Two Year,UPI,South,Standard,No,0,31369.8,0.0028823969790536977,Low,Standard engagement
CUST105538,59,2636.62,3,4,66.7,One Year,Credit Card,East,Standard,Yes,0,31639.44,0.002860193985290574,Low,Standard engagement
CUST105061,45,2556.79,1,3,31.3,One Year,UPI,East,Basic,Yes,0,30681.48,0.0028298551492759493,Low,Standard engagement
CUST105709,55,2557.82,3,1,35.5,Month-to-Month,Credit Card,South,Standard,Yes,0,30693.84,0.002810647003593905,Low,Standard engagement
CUST103867,59,2675.07,1,1,39.0,One Year,Net Banking,South,Premium,No,0,32100.84,0.002775882473823583,Low,Standard engagement
CUST102433,23,2594.98,0,0,35.1,Two Year,UPI,South,Basic,No,0,31139.76,0.0027733009207763686,Low,Standard engagement
CUST102308,23,2431.36,7,0,15.5,Month-to-Month,UPI,North,Basic,No,0,29176.32,0.0027690343231932097,Low,Standard engagement
CUST100688,33,2509.67,3,0,21.1,Month-to-Month,UPI,North,Standard,No,0,30116.04,0.0027480028179876553,Low,Standard engagement
CUST100198,25,2463.35,1,1,27.6,Month-to-Month,Cash,North,Basic,No,0,29560.2,0.002747728994298498,Low,Standard engagement
CUST105317,8,2463.6,0,2,53.9,Month-to-Month,Credit Card,West,Basic,No,0,29563.2,0.002713679427901387,Low,Standard engagement
CUST101222,70,2584.33,3,2,19.3,One Year,Debit Card,East,Basic,No,0,31011.96,0.0027063194282521456,Low,Standard engagement
CUST104124,57,2568.22,1,2,51.4,Month-to-Month,UPI,North,Standard,Yes,0,30818.64,0.002700084577482008,Low,Standard engagement
CUST105580,39,2521.7,3,1,48.3,Month-to-Month,UPI,North,Premium,No,0,30260.4,0.0026965837500473734,Low,Standard engagement
CUST102030,41,2663.08,2,1,59.5,One Year,Net Banking,East,Basic,No,0,31956.96,0.0026909806037372533,Low,Standard engagement
CUST105701,28,2482.62,2,1,8.7,Month-to-Month,Credit Card,East,Standard,No,0,29791.44,0.002675811080514754,Low,Standard engagement
CUST101822,22,2530.26,1,4,10.0,Two Year,Net Banking,South,Basic,Yes,0,30363.12,0.002672731193196579,Low,Standard engagement
CUST105936,12,2635.76,1,1,91.3,One Year,Credit Card,North,Standard,No,0,31629.12,0.0026642866229930335,Low,Standard engagement
CUST103384,58,2614.38,0,0,27.1,One Year,Debit Card,South,Basic,No,0,31372.56,0.0026618081841710732,Low,Standard engagement
CUST101552,39,2494.88,1,3,54.5,Month-to-Month,UPI,West,Basic,Yes,0,29938.56,0.002639404062081894,Low,Standard engagement
CUST104474,62,2559.19,2,1,24.2,Month-to-Month,UPI,West,Standard,Yes,0,30710.28,0.0026279437749379664,Low,Standard engagement
CUST105776,29,2613.24,1,0,39.1,One Year,UPI,West,Standard,No,0,31358.88,0.0025884251012545266,Low,Standard engagement
CUST100164,31,2477.87,3,2,14.1,Month-to-Month,Debit Card,East,Standard,No,0,29734.44,0.002584979351548431,Low,Standard engagement
CUST102931,49,2531.72,3,0,18.0,Month-to-Month,Debit Card,West,Premium,No,0,30380.64,0.0025836518786942295,Low,Standard engagement
CUST103357,64,2598.91,1,1,26.7,Month-to-Month,Net Banking,South,Standard,No,0,31186.92,0.0025722210748790005,Low,Standard engagement
CUST101490,20,2434.75,3,3,41.6,Month-to-Month,Credit Card,South,Premium,No,0,29217.0,0.002534821262549272,Low,Standard engagement
CUST103695,47,2612.08,0,1,38.6,One Year,Credit Card,South,Standard,No,0,31344.96,0.0025314962821378095,Low,Standard engagement
CUST101874,30,2534.9,1,2,26.3,Month-to-Month,Net Banking,North,Standard,Yes,0,30418.8,0.002487755832489839,Low,Standard engagement
CUST101693,29,2606.23,1,0,33.5,One Year,Net Banking,South,Basic,No,0,31274.76,0.0024638059941911304,Low,Standard engagement
CUST102573,29,2635.2,1,2,36.8,One Year,Net Banking,East,Standard,Yes,0,31622.4,0.0024580574705213277,Low,Standard engagement
CUST105679,4,2649.07,0,1,43.7,Two Year,Net Banking,East,Premium,Yes,0,31788.84,0.00243511953970316,Low,Standard engagement
CUST102205,58,2560.55,4,2,53.9,Month-to-Month,Net Banking,West,Basic,No,0,30726.6,0.0024259304280408135,Low,Standard engagement
CUST104263,55,2572.36,1,0,20.3,One Year,UPI,North,Basic,No,0,30868.32,0.0024160260365670492,Low,Standard engagement
CUST100221,33,2530.94,0,1,38.3,Month-to-Month,UPI,East,Standard,No,0,30371.28,0.0024150990359080226,Low,Standard engagement
CUST101129,47,2482.72,0,2,25.0,Month-to-Month,Debit Card,North,Basic,Yes,0,29792.64,0.002386523151767647,Low,Standard engagement
CUST100803,67,2663.18,1,0,48.6,One Year,Cash,East,Basic,Yes,0,31958.16,0.002381343314532343,Low,Standard engagement
CUST103933,53,2555.72,3,0,25.9,Month-to-Month,Debit Card,South,Standard,Yes,0,30668.64,0.002371484330990923,Low,Standard engagement
CUST100359,54,2655.78,0,0,37.4,One Year,Debit Card,West,Premium,Yes,0,31869.36,0.0023675336287131725,Low,Standard engagement
CUST103856,26,2514.9,2,1,34.3,Month-to-Month,Debit Card,East,Standard,No,0,30178.8,0.0023551379710251754,Low,Standard engagement
CUST104633,13,2483.36,0,1,37.4,Month-to-Month,Credit Card,East,Premium,No,0,29800.32,0.002350736312748204,Low,Standard engagement
CUST100699,7,2481.92,3,1,57.2,Month-to-Month,UPI,North,Premium,Yes,0,29783.04,0.0023218652105424157,Low,Standard engagement
CUST103904,63,2628.25,4,0,43.6,One Year,Debit Card,East,Basic,No,0,31539.0,0.0023086817220466117,Low,Standard engagement
CUST101130,30,2508.75,1,0,40.2,Month-to-Month,Credit Card,West,Basic,Yes,0,30105.0,0.002302377414067415,Low,Standard engagement
CUST101750,68,2516.47,3,1,35.8,Month-to-Month,UPI,West,Basic,No,0,30197.64,0.0022916704918703773,Low,Standard engagement
CUST101888,5,2460.45,3,0,33.0,Month-to-Month,UPI,West,Premium,No,0,29525.4,0.002289378009003575,Low,Standard engagement
CUST103327,16,2580.59,3,0,51.2,Month-to-Month,Net Banking,West,Standard,Yes,0,30967.08,0.002263264183646083,Low,Standard engagement
CUST102031,13,2485.43,2,0,32.0,Month-to-Month,UPI,West,Premium,Yes,0,29825.16,0.002228123701908221,Low,Standard engagement
CUST102560,42,2600.97,2,2,31.8,Two Year,Cash,East,Premium,Yes,0,31211.64,0.0022256807779153956,Low,Standard engagement
CUST101411,41,2583.64,2,1,42.0,One Year,UPI,South,Standard,No,0,31003.68,0.0022227871710065157,Low,Standard engagement
CUST105090,64,2657.33,3,2,29.1,Two Year,Net Banking,South,Standard,No,0,31887.96,0.0022118176482120435,Low,Standard engagement
CUST102896,48,2607.42,4,0,73.3,Month-to-Month,Debit Card,East,Premium,Yes,0,31289.04,0.002202900263152295,Low,Standard engagement
CUST103054,57,2670.42,1,0,26.7,Two Year,Debit Card,East,Standard,No,0,32045.04,0.0021825097576156447,Low,Standard engagement
CUST101105,14,2437.49,1,1,35.7,Month-to-Month,UPI,West,Basic,No,0,29249.88,0.002162046286196739,Low,Standard engagement
CUST104300,20,2454.45,2,1,26.0,Month-to-Month,UPI,South,Standard,No,0,29453.4,0.002161134219327347,Low,Standard engagement
CUST105654,18,2413.34,4,2,37.7,Month-to-Month,UPI,South,Basic,Yes,0,28960.08,0.002156861708933872,Low,Standard engagement
CUST103277,18,2511.94,5,0,18.3,Two Year,Credit Card,South,Basic,No,0,30143.28,0.0021516390747765676,Low,Standard engagement
CUST105830,24,2446.23,0,1,35.1,Month-to-Month,UPI,South,Basic,No,0,29354.76,0.0021501199393934014,Low,Standard engagement
CUST102846,63,2540.88,2,1,35.4,Month-to-Month,UPI,West,Standard,No,0,30490.56,0.0021137971943434334,Low,Standard engagement
CUST100750,70,2706.88,1,1,24.0,Two Year,Net Banking,West,Standard,Yes,0,32482.56,0.0021129315592251846,Low,Standard engagement
CUST101749,52,2514.45,1,1,41.9,Month-to-Month,Credit Card,North,Premium,No,0,30173.4,0.002084017103283998,Low,Standard engagement
CUST105262,43,2505.79,0,1,33.7,Month-to-Month,Credit Card,North,Premium,Yes,0,30069.48,0.00207739745039589,Low,Standard engagement
CUST103217,31,2494.2,2,1,50.6,Month-to-Month,Debit Card,East,Basic,No,0,29930.4,0.002046133746340906,Low,Standard engagement
CUST100612,57,2486.03,1,2,49.5,Month-to-Month,Credit Card,South,Basic,No,0,29832.36,0.002036145155113627,Low,Standard engagement
CUST101202,71,2529.99,2,3,52.0,Month-to-Month,Credit Card,West,Standard,No,0,30359.88,0.0020055101268327993,Low,Standard engagement
CUST104069,8,2408.89,3,0,15.3,Month-to-Month,UPI,East,Basic,No,0,28906.68,0.0019947372847346455,Low,Standard engagement
CUST105909,38,2567.26,1,3,44.2,Two Year,UPI,East,Premium,No,0,30807.12,0.0019757742392154244,Low,Standard engagement
CUST101187,44,2489.84,3,0,14.9,Month-to-Month,UPI,West,Standard,No,0,29878.08,0.0019519376803987854,Low,Standard engagement
CUST101708,18,2525.1,3,1,21.5,One Year,Debit Card,North,Standard,Yes,0,30301.2,0.0019399577805507683,Low,Standard engagement
CUST101781,25,2558.12,1,1,51.9,Two Year,Credit Card,South,Basic,No,0,30697.44,0.001938315171844862,Low,Standard engagement
CUST104777,54,2579.85,1,1,43.1,One Year,Cash,East,Basic,No,0,30958.2,0.0019358781946521167,Low,Standard engagement
CUST100150,62,2625.35,0,1,31.6,One Year,Debit Card,East,Standard,No,0,31504.2,0.0019350186663269968,Low,Standard engagement
CUST101725,57,2516.89,1,0,33.8,Month-to-Month,Credit Card,East,Basic,No,0,30202.68,0.001934874278743667,Low,Standard engagement
CUST100442,10,2530.93,2,1,48.8,One Year,UPI,South,Standard,No,0,30371.16,0.001929997293912073,Low,Standard engagement
CUST101469,5,2445.83,2,1,27.1,Month-to-Month,Debit Card,South,Standard,Yes,0,29349.96,0.0019260128136871096,Low,Standard engagement
CUST100879,46,2620.46,2,2,39.0,Two Year,Net Banking,South,Premium,No,0,31445.52,0.0019222701456001398,Low,Standard engagement
CUST104333,65,2606.07,1,0,29.9,One Year,Credit Card,East,Basic,Yes,0,31272.84,0.0019190370066917823,Low,Standard engagement
CUST104078,18,2532.58,3,1,63.9,One Year,UPI,West,Basic,No,0,30390.96,0.0019166477924465522,Low,Standard engagement
CUST104639,67,2586.03,3,1,31.7,Month-to-Month,Net Banking,East,Standard,No,0,31032.36,0.0019099798281497235,Low,Standard engagement
CUST102225,45,2513.47,3,1,78.4,Month-to-Month,Credit Card,South,Basic,No,0,30161.64,0.0019080746483828425,Low,Standard engagement
CUST103284,30,2472.21,0,0,13.3,Month-to-Month,Cash,North,Standard,No,0,29666.52,0.0018932622318726744,Low,Standard engagement
CUST101041,62,2464.83,4,2,33.8,Month-to-Month,Credit Card,East,Basic,No,0,29577.96,0.0018736423489785455,Low,Standard engagement
CUST104368,67,2541.29,3,1,42.1,Month-to-Month,UPI,North,Standard,Yes,0,30495.48,0.0018677997637555933,Low,Standard engagement
CUST104700,64,2670.07,1,0,28.7,Two Year,Net Banking,East,Basic,No,0,32040.84,0.0018593074398320921,Low,Standard engagement
CUST102339,7,2518.75,1,0,43.8,Month-to-Month,Net Banking,West,Premium,No,0,30225.0,0.001856365866905525,Low,Standard engagement
CUST102620,61,2503.87,3,0,34.2,Month-to-Month,UPI,South,Basic,Yes,0,30046.44,0.001853859588015487,Low,Standard engagement
CUST100641,66,2530.8,0,3,52.3,Month-to-Month,UPI,East,Standard,No,0,30369.6,0.0018509341564497046,Low,Standard engagement
CUST104055,28,2470.74,3,3,55.4,Month-to-Month,Net Banking,North,Basic,Yes,0,29648.88,0.0017853838420011747,Low,Standard engagement
CUST100797,34,2390.67,1,2,8.9,Month-to-Month,Credit Card,North,Basic,Yes,0,28688.04,0.001777451262206886,Low,Standard engagement
CUST100361,65,2558.71,0,1,56.8,Month-to-Month,UPI,East,Premium,No,0,30704.52,0.0017613073505630605,Low,Standard engagement
CUST104960,28,2543.04,2,0,57.2,Month-to-Month,Net Banking,East,Basic,No,0,30516.48,0.001750133618623881,Low,Standard engagement
CUST104427,35,2579.9,1,1,61.1,One Year,UPI,South,Standard,No,0,30958.8,0.0017337969785616752,Low,Standard engagement
CUST100158,37,2468.43,1,2,22.2,Month-to-Month,Net Banking,East,Basic,No,0,29621.16,0.0017322364163063558,Low,Standard engagement
CUST101364,40,2474.55,3,2,46.5,Month-to-Month,UPI,West,Standard,No,0,29694.6,0.0017315253808837697,Low,Standard engagement
CUST104355,60,2533.19,1,2,50.8,Month-to-Month,UPI,West,Standard,Yes,0,30398.28,0.0017314395847775172,Low,Standard engagement
CUST102721,49,2597.02,2,0,17.6,Two Year,UPI,South,Standard,Yes,0,31164.24,0.001723522030717543,Low,Standard engagement
CUST101530,7,2521.32,2,1,45.9,Two Year,UPI,East,Basic,No,0,30255.84,0.001722360735464913,Low,Standard engagement
CUST102299,65,2604.27,3,0,28.2,One Year,Net Banking,South,Basic,No,0,31251.24,0.0017117900664566114,Low,Standard engagement
CUST102449,13,2464.55,4,1,19.4,Two Year,UPI,South,Basic,No,0,29574.6,0.0017094456269590211,Low,Standard engagement
CUST100656,56,2598.29,2,0,35.0,One Year,UPI,West,Standard,No,0,31179.48,0.0017038592493435268,Low,Standard engagement
CUST102417,19,2578.72,1,2,26.6,Two Year,Net Banking,South,Standard,Yes,0,30944.64,0.0016997418450900522,Low,Standard engagement
CUST101179,2,2492.94,3,0,29.4,One Year,UPI,South,Standard,No,0,29915.28,0.0016974632862327495,Low,Standard engagement
CUST100040,12,2557.57,1,2,81.1,Two Year,Debit Card,North,Basic,No,0,30690.84,0.0016924063307091986,Low,Standard engagement
CUST103455,63,2609.59,2,1,57.0,One Year,UPI,North,Standard,No,0,31315.08,0.0016922073226287246,Low,Standard engagement
CUST100201,66,2620.84,6,1,29.9,One Year,Net Banking,North,Standard,Yes,0,31450.08,0.001690633876763468,Low,Standard engagement
CUST104863,52,2565.14,3,0,43.5,One Year,Debit Card,South,Basic,No,0,30781.68,0.0016905701278826055,Low,Standard engagement
CUST101255,7,2399.67,3,1,2.7,Month-to-Month,Credit Card,East,Standard,Yes,0,28796.04,0.0016890075134837197,Low,Standard engagement
CUST104546,43,2568.67,2,1,30.1,Two Year,Credit Card,South,Standard,No,0,30824.04,0.001654231081188071,Low,Standard engagement
CUST105227,56,2568.09,1,1,34.7,One Year,Credit Card,South,Standard,No,0,30817.08,0.0016369416924129536,Low,Standard engagement
CUST104369,38,2589.31,5,0,56.7,One Year,Net Banking,South,Basic,No,0,31071.72,0.0016316901096091222,Low,Standard engagement
CUST101480,11,2372.77,3,1,22.3,Month-to-Month,UPI,West,Basic,No,0,28473.24,0.0016209790120058605,Low,Standard engagement
CUST100351,4,2385.43,2,1,26.9,Month-to-Month,UPI,West,Basic,Yes,0,28625.16,0.0016137635308163408,Low,Standard engagement
CUST102563,30,2539.23,4,3,29.6,Two Year,Net Banking,East,Basic,Yes,0,30470.76,0.0016084524661788434,Low,Standard engagement
CUST101430,34,2543.99,2,2,66.7,Month-to-Month,Net Banking,West,Standard,No,0,30527.88,0.001606924020425729,Low,Standard engagement
CUST105000,15,2398.52,1,2,30.4,Month-to-Month,Debit Card,East,Basic,No,0,28782.24,0.001605681190337085,Low,Standard engagement
CUST102002,29,2464.9,0,1,48.4,Month-to-Month,UPI,North,Premium,No,0,29578.8,0.0016049814620574267,Low,Standard engagement
CUST105636,19,2412.43,1,4,65.0,Month-to-Month,Debit Card,East,Basic,No,0,28949.16,0.0016016224194629486,Low,Standard engagement
CUST103995,25,2367.27,1,2,2.0,Month-to-Month,Debit Card,North,Basic,Yes,0,28407.24,0.0015894529345153602,Low,Standard engagement
CUST104940,53,2580.94,3,0,91.6,Month-to-Month,UPI,South,Standard,No,0,30971.28,0.0015772975386525493,Low,Standard engagement
CUST100440,71,2557.72,1,2,67.7,Month-to-Month,Net Banking,South,Basic,No,0,30692.64,0.0015703688931586277,Low,Standard engagement
CUST102367,13,2356.97,4,2,27.6,Month-to-Month,Debit Card,North,Basic,No,0,28283.64,0.0015602175530510863,Low,Standard engagement
CUST101468,56,2687.85,3,1,71.5,One Year,Net Banking,East,Standard,Yes,0,32254.2,0.0015561076724281556,Low,Standard engagement
